2018-12-12T17:25:00.2392192+00:00 VideoStart  
2018-12-12T17:25:00.4185344+00:00 TrialRewardType FoodTrial 
2018-12-12T17:25:00.4190080+00:00 TrialBallType StableBall 
2018-12-12T17:25:04.7959168+00:00 TrialStart  
2018-12-12T17:25:05.0789888+00:00 BallOn  
2018-12-12T17:25:35.2186624+00:00 BallTracking (-0.4030779, 0.1070777) 
2018-12-12T17:25:35.2270208+00:00 BallTracking (-0.4067712, 0.1060767) 
2018-12-12T17:25:35.2353408+00:00 BallTracking (-0.410521, 0.1050756) 
2018-12-12T17:25:35.2436608+00:00 BallTracking (-0.4143274, 0.1040746) 
2018-12-12T17:25:35.2520064+00:00 BallTracking (-0.4181904, 0.1030736) 
2018-12-12T17:25:35.2603392+00:00 BallTracking (-0.4221101, 0.1020726) 
2018-12-12T17:25:35.2686720+00:00 BallTracking (-0.4260862, 0.1010716) 
2018-12-12T17:25:35.2770304+00:00 BallTracking (-0.430119, 0.1000706) 
2018-12-12T17:25:35.2853632+00:00 BallTracking (-0.4342084, 0.09906954) 
2018-12-12T17:25:35.2936704+00:00 BallTracking (-0.4383543, 0.09806851) 
2018-12-12T17:25:35.3020032+00:00 BallTracking (-0.4425569, 0.0970675) 
2018-12-12T17:25:35.3103360+00:00 BallTracking (-0.446816, 0.09606648) 
2018-12-12T17:25:35.3186688+00:00 BallTracking (-0.4511317, 0.09506546) 
2018-12-12T17:25:35.3270016+00:00 BallTracking (-0.4555041, 0.09406444) 
2018-12-12T17:25:35.3353344+00:00 BallTracking (-0.459933, 0.09306343) 
2018-12-12T17:25:35.3436928+00:00 BallTracking (-0.4644184, 0.09206241) 
2018-12-12T17:25:35.3520128+00:00 BallTracking (-0.4689605, 0.09106139) 
2018-12-12T17:25:35.3603584+00:00 BallTracking (-0.4735592, 0.09006038) 
2018-12-12T17:25:35.3686912+00:00 BallTracking (-0.4782144, 0.08905936) 
2018-12-12T17:25:35.3770112+00:00 BallTracking (-0.4829262, 0.08805834) 
2018-12-12T17:25:35.3853440+00:00 BallTracking (-0.4876947, 0.08705732) 
2018-12-12T17:25:35.3936640+00:00 BallTracking (-0.4925197, 0.08605631) 
2018-12-12T17:25:35.4023424+00:00 BallTracking (-0.4974013, 0.08505528) 
2018-12-12T17:25:35.4103552+00:00 BallTracking (-0.5023395, 0.08405427) 
2018-12-12T17:25:35.4186880+00:00 BallTracking (-0.5073343, 0.08305325) 
2018-12-12T17:25:35.4270208+00:00 BallTracking (-0.5123857, 0.08205223) 
2018-12-12T17:25:35.4353664+00:00 BallTracking (-0.5174936, 0.08105122) 
2018-12-12T17:25:35.4436864+00:00 BallTracking (-0.5226582, 0.0800502) 
2018-12-12T17:25:35.4520192+00:00 BallTracking (-0.5278793, 0.07904918) 
2018-12-12T17:25:35.4603520+00:00 BallTracking (-0.533157, 0.07804816) 
2018-12-12T17:25:35.4686848+00:00 BallTracking (-0.5384913, 0.07704715) 
2018-12-12T17:25:35.4770304+00:00 BallTracking (-0.5438822, 0.07604613) 
2018-12-12T17:25:35.4853504+00:00 BallTracking (-0.5493297, 0.07504511) 
2018-12-12T17:25:35.4937088+00:00 BallTracking (-0.5548338, 0.07404409) 
2018-12-12T17:25:35.5020288+00:00 BallTracking (-0.5603945, 0.07304308) 
2018-12-12T17:25:35.5103616+00:00 BallTracking (-0.5660117, 0.07204206) 
2018-12-12T17:25:35.5186944+00:00 BallTracking (-0.5716856, 0.07104104) 
2018-12-12T17:25:35.5270272+00:00 BallTracking (-0.5774159, 0.07004002) 
2018-12-12T17:25:35.5353600+00:00 BallTracking (-0.583203, 0.06903901) 
2018-12-12T17:25:35.5437056+00:00 BallTracking (-0.5890466, 0.06803799) 
2018-12-12T17:25:35.5520384+00:00 BallTracking (-0.5949468, 0.06703697) 
2018-12-12T17:25:35.5603584+00:00 BallTracking (-0.6009036, 0.06603596) 
2018-12-12T17:25:35.5686912+00:00 BallTracking (-0.606917, 0.06503493) 
2018-12-12T17:25:35.5770240+00:00 BallTracking (-0.6129869, 0.06403392) 
2018-12-12T17:25:35.5853696+00:00 BallTracking (-0.6191134, 0.0630329) 
2018-12-12T17:25:35.5936896+00:00 BallTracking (-0.6252966, 0.06203188) 
2018-12-12T17:25:35.6020352+00:00 BallTracking (-0.6315363, 0.06103086) 
2018-12-12T17:25:35.6103680+00:00 BallTracking (-0.6378326, 0.06002985) 
2018-12-12T17:25:35.6187136+00:00 BallTracking (-0.6441855, 0.05902883) 
2018-12-12T17:25:35.6270592+00:00 BallTracking (-0.650595, 0.05802782) 
2018-12-12T17:25:35.6353792+00:00 BallTracking (-0.6570611, 0.0570268) 
2018-12-12T17:25:35.6436992+00:00 BallTracking (-0.6635838, 0.05602578) 
2018-12-12T17:25:35.6520320+00:00 BallTracking (-0.670163, 0.05502476) 
2018-12-12T17:25:35.6603776+00:00 BallTracking (-0.6767989, 0.05402374) 
2018-12-12T17:25:35.6686976+00:00 BallTracking (-0.6834913, 0.05302273) 
2018-12-12T17:25:35.6770304+00:00 BallTracking (-0.6902403, 0.05202171) 
2018-12-12T17:25:35.6853888+00:00 BallTracking (-0.6970459, 0.05102069) 
2018-12-12T17:25:35.6937216+00:00 BallTracking (-0.7039081, 0.05001967) 
2018-12-12T17:25:35.7020416+00:00 BallTracking (-0.7108269, 0.04901865) 
2018-12-12T17:25:35.7103744+00:00 BallTracking (-0.7178023, 0.04801764) 
2018-12-12T17:25:35.7187200+00:00 BallTracking (-0.7248343, 0.04701662) 
2018-12-12T17:25:35.7270400+00:00 BallTracking (-0.7319228, 0.0460156) 
2018-12-12T17:25:35.7353728+00:00 BallTracking (-0.739068, 0.04501459) 
2018-12-12T17:25:35.7437056+00:00 BallTracking (-0.7462697, 0.04401357) 
2018-12-12T17:25:35.7520640+00:00 BallTracking (-0.753528, 0.04301255) 
2018-12-12T17:25:35.7603968+00:00 BallTracking (-0.7608429, 0.04201153) 
2018-12-12T17:25:35.7702528+00:00 BallTracking (-0.7682144, 0.04101051) 
2018-12-12T17:25:35.7770624+00:00 BallTracking (-0.7756425, 0.0400095) 
2018-12-12T17:25:35.7853952+00:00 BallTracking (-0.7831271, 0.03900848) 
2018-12-12T17:25:35.7937280+00:00 BallTracking (-0.7906684, 0.03800746) 
2018-12-12T17:25:35.8020608+00:00 BallTracking (-0.7982663, 0.03700645) 
2018-12-12T17:25:35.8103936+00:00 BallTracking (-0.8059207, 0.03600543) 
2018-12-12T17:25:35.8187520+00:00 BallTracking (-0.8136317, 0.03500441) 
2018-12-12T17:25:35.8270720+00:00 BallTracking (-0.8213993, 0.03400339) 
2018-12-12T17:25:35.8354048+00:00 BallTracking (-0.8292235, 0.03300238) 
2018-12-12T17:25:35.8437248+00:00 BallTracking (-0.8371043, 0.03200136) 
2018-12-12T17:25:35.8520576+00:00 BallTracking (-0.8450417, 0.03100034) 
2018-12-12T17:25:35.8603904+00:00 BallTracking (-0.8530357, 0.02999932) 
2018-12-12T17:25:35.8687232+00:00 BallTracking (-0.8610862, 0.0289983) 
2018-12-12T17:25:35.8770816+00:00 BallTracking (-0.8691934, 0.02799729) 
2018-12-12T17:25:35.8854016+00:00 BallTracking (-0.8773571, 0.02699627) 
2018-12-12T17:25:35.8937216+00:00 BallTracking (-0.8855774, 0.02599525) 
2018-12-12T17:25:35.9020544+00:00 BallTracking (-0.8938543, 0.02499424) 
2018-12-12T17:25:35.9104128+00:00 BallTracking (-0.9021878, 0.02399322) 
2018-12-12T17:25:35.9187328+00:00 BallTracking (-0.910578, 0.0229922) 
2018-12-12T17:25:35.9270656+00:00 BallTracking (-0.9190246, 0.02199118) 
2018-12-12T17:25:35.9354240+00:00 BallTracking (-0.9275278, 0.02099016) 
2018-12-12T17:25:35.9437312+00:00 BallTracking (-0.9275207, 0.01998018) 
2018-12-12T17:25:35.9522688+00:00 BallTracking (-0.9275151, 0.01897013) 
2018-12-12T17:25:35.9604096+00:00 BallTracking (-0.927511, 0.01796003) 
2018-12-12T17:25:35.9687552+00:00 BallTracking (-0.9275078, 0.01694987) 
2018-12-12T17:25:35.9770752+00:00 BallTracking (-0.9275055, 0.01593965) 
2018-12-12T17:25:35.9854208+00:00 BallTracking (-0.9275039, 0.01492937) 
2018-12-12T17:25:35.9937408+00:00 BallTracking (-0.9275028, 0.01391903) 
2018-12-12T17:25:36.0020736+00:00 BallTracking (-0.9275021, 0.01290863) 
2018-12-12T17:25:36.0104064+00:00 BallTracking (-0.9275017, 0.01189818) 
2018-12-12T17:25:36.0187392+00:00 BallTracking (-0.9275017, 0.01088767) 
2018-12-12T17:25:36.0270720+00:00 BallTracking (-0.9275019, 0.009877094) 
2018-12-12T17:25:36.0354048+00:00 BallTracking (-0.9275022, 0.008866462) 
2018-12-12T17:25:36.0437632+00:00 BallTracking (-0.9275027, 0.007855771) 
2018-12-12T17:25:36.0520832+00:00 BallTracking (-0.9275033, 0.006845021) 
2018-12-12T17:25:36.0604032+00:00 BallTracking (-0.927504, 0.005834212) 
2018-12-12T17:25:36.0687360+00:00 BallTracking (-0.9275048, 0.004823343) 
2018-12-12T17:25:36.0770816+00:00 BallTracking (-0.9275056, 0.003812416) 
2018-12-12T17:25:36.0855680+00:00 BallTracking (-0.9275065, 0.002801429) 
2018-12-12T17:25:36.0937600+00:00 BallTracking (-0.9275074, 0.001790383) 
2018-12-12T17:25:36.1020800+00:00 BallTracking (-0.9275084, 0.0007792777) 
2018-12-12T17:25:36.1104128+00:00 BallTracking (-0.9275094, -0.0002318868) 
2018-12-12T17:25:36.1187456+00:00 BallTracking (-0.9275103, -0.001243111) 
2018-12-12T17:25:36.1270912+00:00 BallTracking (-0.9275113, -0.002254393) 
2018-12-12T17:25:36.1354112+00:00 BallTracking (-0.9275123, -0.003265736) 
2018-12-12T17:25:36.1437568+00:00 BallTracking (-0.9275134, -0.004277137) 
2018-12-12T17:25:36.1520896+00:00 BallTracking (-0.9275144, -0.005288598) 
2018-12-12T17:25:36.1604224+00:00 BallTracking (-0.9275154, -0.006300118) 
2018-12-12T17:25:36.1693184+00:00 BallTracking (-0.9275165, -0.007311697) 
2018-12-12T17:25:36.1770880+00:00 BallTracking (-0.9275175, -0.008323335) 
2018-12-12T17:25:36.1854208+00:00 BallTracking (-0.9275185, -0.009335033) 
2018-12-12T17:25:36.1937536+00:00 BallTracking (-0.9275196, -0.01034679) 
2018-12-12T17:25:36.2020864+00:00 BallTracking (-0.9275206, -0.01135861) 
2018-12-12T17:25:36.2104192+00:00 BallTracking (-0.9275216, -0.01237048) 
2018-12-12T17:25:36.2188544+00:00 BallTracking (-0.9275793, -0.01338236) 
2018-12-12T17:25:36.2270976+00:00 BallTracking (-0.927569, -0.01439436) 
2018-12-12T17:25:36.2354432+00:00 BallTracking (-0.927561, -0.01540643) 
2018-12-12T17:25:36.2437504+00:00 BallTracking (-0.9275548, -0.01641854) 
2018-12-12T17:25:36.2520832+00:00 BallTracking (-0.9275501, -0.01743072) 
2018-12-12T17:25:36.2604288+00:00 BallTracking (-0.9275466, -0.01844296) 
2018-12-12T17:25:36.2687744+00:00 BallTracking (-0.9275439, -0.01945525) 
2018-12-12T17:25:36.2770944+00:00 BallTracking (-0.927542, -0.02046761) 
2018-12-12T17:25:36.2854272+00:00 BallTracking (-0.9275407, -0.02148002) 
2018-12-12T17:25:36.2937600+00:00 BallTracking (-0.9275399, -0.02249249) 
2018-12-12T17:25:36.3021056+00:00 BallTracking (-0.9275394, -0.02350502) 
2018-12-12T17:25:36.3104512+00:00 BallTracking (-0.9275392, -0.0245176) 
2018-12-12T17:25:36.3187712+00:00 BallTracking (-0.9275393, -0.02553025) 
2018-12-12T17:25:36.3271040+00:00 BallTracking (-0.9275396, -0.02654296) 
2018-12-12T17:25:36.3354368+00:00 BallTracking (-0.9275401, -0.02755572) 
2018-12-12T17:25:36.3437568+00:00 BallTracking (-0.9275406, -0.02856854) 
2018-12-12T17:25:36.3522944+00:00 BallTracking (-0.9275413, -0.02958143) 
2018-12-12T17:25:36.3604352+00:00 BallTracking (-0.927542, -0.03059437) 
2018-12-12T17:25:36.3687680+00:00 BallTracking (-0.9275428, -0.03160737) 
2018-12-12T17:25:36.3771008+00:00 BallTracking (-0.9275437, -0.03262043) 
2018-12-12T17:25:36.3854336+00:00 BallTracking (-0.9275446, -0.03363355) 
2018-12-12T17:25:36.3937792+00:00 BallTracking (-0.9275455, -0.03464673) 
2018-12-12T17:25:36.4020992+00:00 BallTracking (-0.9275465, -0.03565997) 
2018-12-12T17:25:36.4104704+00:00 BallTracking (-0.9275475, -0.03667327) 
2018-12-12T17:25:36.4187776+00:00 BallTracking (-0.9275484, -0.03768662) 
2018-12-12T17:25:36.4271104+00:00 BallTracking (-0.9275494, -0.03870004) 
2018-12-12T17:25:36.4358912+00:00 BallTracking (-0.9275505, -0.03971351) 
2018-12-12T17:25:36.4437760+00:00 BallTracking (-0.9275515, -0.04072705) 
2018-12-12T17:25:36.4521088+00:00 BallTracking (-0.9275525, -0.04174064) 
2018-12-12T17:25:36.4604416+00:00 BallTracking (-0.9275535, -0.0427543) 
2018-12-12T17:25:36.4687744+00:00 BallTracking (-0.9275546, -0.04376801) 
2018-12-12T17:25:36.4771200+00:00 BallTracking (-0.9275557, -0.04478178) 
2018-12-12T17:25:36.4855808+00:00 BallTracking (-0.9275567, -0.04579561) 
2018-12-12T17:25:36.4937984+00:00 BallTracking (-0.9275578, -0.0468095) 
2018-12-12T17:25:36.5021312+00:00 BallTracking (-0.9275588, -0.04782345) 
2018-12-12T17:25:36.5104512+00:00 BallTracking (-0.9276164, -0.0488374) 
2018-12-12T17:25:36.5187968+00:00 BallTracking (-0.9276062, -0.04985148) 
2018-12-12T17:25:36.5271168+00:00 BallTracking (-0.9275982, -0.05086562) 
2018-12-12T17:25:36.5354496+00:00 BallTracking (-0.927592, -0.05187981) 
2018-12-12T17:25:36.5437824+00:00 BallTracking (-0.9275873, -0.05289406) 
2018-12-12T17:25:36.5521280+00:00 BallTracking (-0.9275837, -0.05390837) 
2018-12-12T17:25:36.5604608+00:00 BallTracking (-0.927581, -0.05492274) 
2018-12-12T17:25:36.5687936+00:00 BallTracking (-0.9275792, -0.05593716) 
2018-12-12T17:25:36.5771392+00:00 BallTracking (-0.9275779, -0.05695165) 
2018-12-12T17:25:36.5854464+00:00 BallTracking (-0.927577, -0.0579662) 
2018-12-12T17:25:36.5937920+00:00 BallTracking (-0.9275765, -0.0589808) 
2018-12-12T17:25:36.6021120+00:00 BallTracking (-0.9275764, -0.05999546) 
2018-12-12T17:25:36.6104704+00:00 BallTracking (-0.9275765, -0.06101018) 
2018-12-12T17:25:36.6187904+00:00 BallTracking (-0.9275768, -0.06202496) 
2018-12-12T17:25:36.6277120+00:00 BallTracking (-0.9275772, -0.06303979) 
2018-12-12T17:25:36.6360192+00:00 BallTracking (-0.9275778, -0.0640547) 
2018-12-12T17:25:36.6443648+00:00 BallTracking (-0.9275784, -0.06506965) 
2018-12-12T17:25:36.6526976+00:00 BallTracking (-0.9275792, -0.06608467) 
2018-12-12T17:25:36.6610304+00:00 BallTracking (-0.92758, -0.06709974) 
2018-12-12T17:25:36.6693632+00:00 BallTracking (-0.9275808, -0.06811488) 
2018-12-12T17:25:36.6776960+00:00 BallTracking (-0.9275818, -0.06913007) 
2018-12-12T17:25:36.6860288+00:00 BallTracking (-0.9275827, -0.07014532) 
2018-12-12T17:25:36.6943744+00:00 BallTracking (-0.9275836, -0.07116064) 
2018-12-12T17:25:36.7027072+00:00 BallTracking (-0.9275846, -0.07217601) 
2018-12-12T17:25:36.7110400+00:00 BallTracking (-0.9275856, -0.07319144) 
2018-12-12T17:25:36.7193728+00:00 BallTracking (-0.9275866, -0.07420693) 
2018-12-12T17:25:36.7277312+00:00 BallTracking (-0.9275876, -0.07522248) 
2018-12-12T17:25:36.7360512+00:00 BallTracking (-0.9275887, -0.07623809) 
2018-12-12T17:25:36.7443712+00:00 BallTracking (-0.9275897, -0.07725375) 
2018-12-12T17:25:36.7527040+00:00 BallTracking (-0.9275907, -0.07826948) 
2018-12-12T17:25:36.7610496+00:00 BallTracking (-0.9275918, -0.07928526) 
2018-12-12T17:25:36.7693824+00:00 BallTracking (-0.9275928, -0.08030111) 
2018-12-12T17:25:36.7777152+00:00 BallTracking (-0.9275939, -0.08131701) 
2018-12-12T17:25:36.7860480+00:00 BallTracking (-0.927595, -0.08233298) 
2018-12-12T17:25:36.7943680+00:00 BallTracking (-0.927596, -0.083349) 
2018-12-12T17:25:36.8027136+00:00 BallTracking (-0.9276536, -0.08436503) 
2018-12-12T17:25:36.8110336+00:00 BallTracking (-0.9276434, -0.08538118) 
2018-12-12T17:25:36.8193664+00:00 BallTracking (-0.9276354, -0.08639739) 
2018-12-12T17:25:36.8277120+00:00 BallTracking (-0.9276292, -0.08741366) 
2018-12-12T17:25:36.8360576+00:00 BallTracking (-0.9276245, -0.08842998) 
2018-12-12T17:25:36.8443776+00:00 BallTracking (-0.9276209, -0.08944637) 
2018-12-12T17:25:36.8527104+00:00 BallTracking (-0.9276183, -0.09046281) 
2018-12-12T17:25:36.8610688+00:00 BallTracking (-0.9276164, -0.09147931) 
2018-12-12T17:25:36.8693888+00:00 BallTracking (-0.927615, -0.09249587) 
2018-12-12T17:25:36.8777216+00:00 BallTracking (-0.9276142, -0.09351248) 
2018-12-12T17:25:36.8860544+00:00 BallTracking (-0.9276138, -0.09452916) 
2018-12-12T17:25:36.8943872+00:00 BallTracking (-0.9276136, -0.0955459) 
2018-12-12T17:25:36.9027456+00:00 BallTracking (-0.9276137, -0.09656269) 
2018-12-12T17:25:36.9110528+00:00 BallTracking (-0.927614, -0.09757955) 
2018-12-12T17:25:36.9193856+00:00 BallTracking (-0.9276145, -0.09859646) 
2018-12-12T17:25:36.9277184+00:00 BallTracking (-0.927615, -0.09961343) 
2018-12-12T17:25:36.9360512+00:00 BallTracking (-0.9276157, -0.1006305) 
2018-12-12T17:25:36.9443840+00:00 BallTracking (-0.9276164, -0.1016475) 
2018-12-12T17:25:36.9527168+00:00 BallTracking (-0.9276173, -0.1026647) 
2018-12-12T17:25:36.9610752+00:00 BallTracking (-0.9276181, -0.1036819) 
2018-12-12T17:25:36.9693952+00:00 BallTracking (-0.927619, -0.1046992) 
2018-12-12T17:25:36.9777280+00:00 BallTracking (-0.9276199, -0.1057165) 
2018-12-12T17:25:36.9860608+00:00 BallTracking (-0.9276209, -0.1067339) 
2018-12-12T17:25:36.9949440+00:00 BallTracking (-0.9276219, -0.1077513) 
2018-12-12T17:25:37.0027264+00:00 BallTracking (-0.9276229, -0.1087688) 
2018-12-12T17:25:37.0110592+00:00 BallTracking (-0.9276239, -0.1097864) 
2018-12-12T17:25:37.0193920+00:00 BallTracking (-0.9276249, -0.110804) 
2018-12-12T17:25:37.0277248+00:00 BallTracking (-0.927626, -0.1118217) 
2018-12-12T17:25:37.0360832+00:00 BallTracking (-0.927627, -0.1128394) 
2018-12-12T17:25:37.0444160+00:00 BallTracking (-0.927628, -0.1138572) 
2018-12-12T17:25:37.0527488+00:00 BallTracking (-0.9276291, -0.1148751) 
2018-12-12T17:25:37.0610688+00:00 BallTracking (-0.9276301, -0.115893) 
2018-12-12T17:25:37.0694016+00:00 BallTracking (-0.9276312, -0.116911) 
2018-12-12T17:25:37.0777344+00:00 BallTracking (-0.9276322, -0.117929) 
2018-12-12T17:25:37.0860800+00:00 BallTracking (-0.9276333, -0.1189471) 
2018-12-12T17:25:37.0944256+00:00 BallTracking (-0.9276343, -0.1199653) 
2018-12-12T17:25:37.1027456+00:00 BallTracking (-0.927692, -0.1209835) 
2018-12-12T17:25:37.1110784+00:00 BallTracking (-0.9276817, -0.1220017) 
2018-12-12T17:25:37.1193984+00:00 BallTracking (-0.9276737, -0.1230201) 
2018-12-12T17:25:37.1277568+00:00 BallTracking (-0.9276676, -0.1240385) 
2018-12-12T17:25:37.1360768+00:00 BallTracking (-0.9276628, -0.1250569) 
2018-12-12T17:25:37.1444096+00:00 BallTracking (-0.9276592, -0.1260755) 
2018-12-12T17:25:37.1527424+00:00 BallTracking (-0.9276566, -0.127094) 
2018-12-12T17:25:37.1610752+00:00 BallTracking (-0.9276547, -0.1281127) 
2018-12-12T17:25:37.1696256+00:00 BallTracking (-0.9276534, -0.1291314) 
2018-12-12T17:25:37.1777536+00:00 BallTracking (-0.9276526, -0.1301501) 
2018-12-12T17:25:37.1860736+00:00 BallTracking (-0.9276521, -0.1311689) 
2018-12-12T17:25:37.1944064+00:00 BallTracking (-0.927652, -0.1321878) 
2018-12-12T17:25:37.2027392+00:00 BallTracking (-0.9276521, -0.1332067) 
2018-12-12T17:25:37.2110848+00:00 BallTracking (-0.9276524, -0.1342257) 
2018-12-12T17:25:37.2194048+00:00 BallTracking (-0.9276528, -0.1352447) 
2018-12-12T17:25:37.2277504+00:00 BallTracking (-0.9276534, -0.1362638) 
2018-12-12T17:25:37.2360832+00:00 BallTracking (-0.927654, -0.137283) 
2018-12-12T17:25:37.2444160+00:00 BallTracking (-0.9276548, -0.1383022) 
2018-12-12T17:25:37.2527488+00:00 BallTracking (-0.9276556, -0.1393215) 
2018-12-12T17:25:37.2610944+00:00 BallTracking (-0.9276565, -0.1403409) 
2018-12-12T17:25:37.2694144+00:00 BallTracking (-0.9276574, -0.1413603) 
2018-12-12T17:25:37.2777472+00:00 BallTracking (-0.9276583, -0.1423797) 
2018-12-12T17:25:37.2860800+00:00 BallTracking (-0.9276593, -0.1433992) 
2018-12-12T17:25:37.2944256+00:00 BallTracking (-0.9276603, -0.1444188) 
2018-12-12T17:25:37.3027840+00:00 BallTracking (-0.9276612, -0.1454385) 
2018-12-12T17:25:37.3110912+00:00 BallTracking (-0.9276623, -0.1464582) 
2018-12-12T17:25:37.3194240+00:00 BallTracking (-0.9276633, -0.1474779) 
2018-12-12T17:25:37.3277568+00:00 BallTracking (-0.9276643, -0.1484977) 
2018-12-12T17:25:37.3361024+00:00 BallTracking (-0.9276654, -0.1495176) 
2018-12-12T17:25:37.3444352+00:00 BallTracking (-0.9276664, -0.1505375) 
2018-12-12T17:25:37.3527552+00:00 BallTracking (-0.9276674, -0.1515575) 
2018-12-12T17:25:37.3611008+00:00 BallTracking (-0.9276685, -0.1525776) 
2018-12-12T17:25:37.3694336+00:00 BallTracking (-0.9276696, -0.1535977) 
2018-12-12T17:25:37.3777664+00:00 BallTracking (-0.9276706, -0.1546179) 
2018-12-12T17:25:37.3860864+00:00 BallTracking (-0.9277283, -0.155638) 
2018-12-12T17:25:37.3944320+00:00 BallTracking (-0.927718, -0.1566583) 
2018-12-12T17:25:37.4027648+00:00 BallTracking (-0.92771, -0.1576787) 
2018-12-12T17:25:37.4110976+00:00 BallTracking (-0.9277039, -0.1586991) 
2018-12-12T17:25:37.4194304+00:00 BallTracking (-0.9276991, -0.1597196) 
2018-12-12T17:25:37.4277632+00:00 BallTracking (-0.9276956, -0.1607401) 
2018-12-12T17:25:37.4363008+00:00 BallTracking (-0.9276929, -0.1617607) 
2018-12-12T17:25:37.4444416+00:00 BallTracking (-0.927691, -0.1627814) 
2018-12-12T17:25:37.4527872+00:00 BallTracking (-0.9276897, -0.1638021) 
2018-12-12T17:25:37.4611072+00:00 BallTracking (-0.9276889, -0.1648228) 
2018-12-12T17:25:37.4694400+00:00 BallTracking (-0.9276884, -0.1658437) 
2018-12-12T17:25:37.4777728+00:00 BallTracking (-0.9276883, -0.1668645) 
2018-12-12T17:25:37.4861056+00:00 BallTracking (-0.9276884, -0.1678855) 
2018-12-12T17:25:37.4944384+00:00 BallTracking (-0.9276887, -0.1689065) 
2018-12-12T17:25:37.5027712+00:00 BallTracking (-0.9276891, -0.1699275) 
2018-12-12T17:25:37.5111424+00:00 BallTracking (-0.9276897, -0.1709487) 
2018-12-12T17:25:37.5194496+00:00 BallTracking (-0.9276904, -0.1719698) 
2018-12-12T17:25:37.5277824+00:00 BallTracking (-0.9276911, -0.1729911) 
2018-12-12T17:25:37.5361152+00:00 BallTracking (-0.9276919, -0.1740124) 
2018-12-12T17:25:37.5444480+00:00 BallTracking (-0.9276928, -0.1750337) 
2018-12-12T17:25:37.5527808+00:00 BallTracking (-0.9276937, -0.1760551) 
2018-12-12T17:25:37.5611136+00:00 BallTracking (-0.9276946, -0.1770766) 
2018-12-12T17:25:37.5696000+00:00 BallTracking (-0.9276956, -0.1780981) 
2018-12-12T17:25:37.5778048+00:00 BallTracking (-0.9276966, -0.1791197) 
2018-12-12T17:25:37.5861120+00:00 BallTracking (-0.9276976, -0.1801414) 
2018-12-12T17:25:37.5944448+00:00 BallTracking (-0.9276986, -0.1811631) 
2018-12-12T17:25:37.6027904+00:00 BallTracking (-0.9276996, -0.1821849) 
2018-12-12T17:25:37.6111104+00:00 BallTracking (-0.9277006, -0.1832067) 
2018-12-12T17:25:37.6194432+00:00 BallTracking (-0.9277017, -0.1842286) 
2018-12-12T17:25:37.6277888+00:00 BallTracking (-0.9277028, -0.1852505) 
2018-12-12T17:25:37.6361216+00:00 BallTracking (-0.9277038, -0.1862725) 
2018-12-12T17:25:37.6444800+00:00 BallTracking (-0.9277049, -0.1872946) 
2018-12-12T17:25:37.6527872+00:00 BallTracking (-0.9277059, -0.1883167) 
2018-12-12T17:25:37.6611200+00:00 BallTracking (-0.927707, -0.1893389) 
2018-12-12T17:25:37.6694656+00:00 BallTracking (-0.9277647, -0.1903611) 
2018-12-12T17:25:37.6777856+00:00 BallTracking (-0.9277544, -0.1913834) 
2018-12-12T17:25:37.6861312+00:00 BallTracking (-0.9277464, -0.1924058) 
2018-12-12T17:25:37.6944640+00:00 BallTracking (-0.9277402, -0.1934282) 
2018-12-12T17:25:37.7027968+00:00 BallTracking (-0.9277354, -0.1944507) 
2018-12-12T17:25:37.7111296+00:00 BallTracking (-0.9277319, -0.1954733) 
2018-12-12T17:25:37.7196672+00:00 BallTracking (-0.9277292, -0.1964959) 
2018-12-12T17:25:37.7278080+00:00 BallTracking (-0.9277274, -0.1975185) 
2018-12-12T17:25:37.7361408+00:00 BallTracking (-0.9277261, -0.1985413) 
2018-12-12T17:25:37.7444608+00:00 BallTracking (-0.9277253, -0.199564) 
2018-12-12T17:25:37.7527936+00:00 BallTracking (-0.9277248, -0.2005869) 
2018-12-12T17:25:37.7611264+00:00 BallTracking (-0.9277247, -0.2016098) 
2018-12-12T17:25:37.7694720+00:00 BallTracking (-0.9277248, -0.2026327) 
2018-12-12T17:25:37.7778048+00:00 BallTracking (-0.9277251, -0.2036557) 
2018-12-12T17:25:37.7861504+00:00 BallTracking (-0.9277255, -0.2046788) 
2018-12-12T17:25:37.7944704+00:00 BallTracking (-0.9277261, -0.2057019) 
2018-12-12T17:25:37.8028032+00:00 BallTracking (-0.9277268, -0.2067252) 
2018-12-12T17:25:37.8111488+00:00 BallTracking (-0.9277275, -0.2077484) 
2018-12-12T17:25:37.8194688+00:00 BallTracking (-0.9277283, -0.2087717) 
2018-12-12T17:25:37.8278144+00:00 BallTracking (-0.9277292, -0.2097951) 
2018-12-12T17:25:37.8361472+00:00 BallTracking (-0.9277301, -0.2108185) 
2018-12-12T17:25:37.8446848+00:00 BallTracking (-0.927731, -0.211842) 
2018-12-12T17:25:37.8528128+00:00 BallTracking (-0.927732, -0.2128655) 
2018-12-12T17:25:37.8611584+00:00 BallTracking (-0.927733, -0.2138892) 
2018-12-12T17:25:37.8694784+00:00 BallTracking (-0.927734, -0.2149128) 
2018-12-12T17:25:37.8778112+00:00 BallTracking (-0.927735, -0.2159365) 
2018-12-12T17:25:37.8861440+00:00 BallTracking (-0.927736, -0.2169603) 
2018-12-12T17:25:37.8944768+00:00 BallTracking (-0.9277371, -0.2179842) 
2018-12-12T17:25:37.9027968+00:00 BallTracking (-0.9277381, -0.2190081) 
